state,scenario,urban_fiber_locations,urban_fw_locations,urban_sat_locations,rural_fiber_locations,rural_fw_locations,rural_sat_locations,tribal_fiber_locations,tribal_fw_locations,tribal_sat_locations,cost_urban_fiber,cost_urban_fw,cost_urban_sat,cost_rural_fiber,cost_rural_fw,cost_rural_sat,cost_tribal_fiber,cost_tribal_fw,cost_tribal_sat,fiber_spent,fw_spent,sat_spent,total_spent,fiber_served,fw_served,sat_served,fiber_ratio,fw_ratio,sat_ratio,remaining_funds,unserved_remaining,success,message
KY,SAT_FRIENDLY,108617.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,1086170000.0,2000.0,0.0,1086172000.0,108617.0,2.0,0.0,0.6340821258858831,1.1675559551191491e-05,0.0,536.8599998950958,62679.0,True,
LA,SAT_FRIENDLY,135555.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,1355550000.0,4000.0,0.0,1355554000.0,135555.0,4.0,0.0,0.8564577883922817,2.5272628479725034e-05,0.0,552.9400000572205,22715.0,True,
ME,SAT_FRIENDLY,22495.0,0.0,0.0,587.0,0.0,45.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,271910000.0,0.0,67500.0,271977500.0,23082.0,0.0,45.0,0.4288899624660894,0.0,0.0008361514734847078,223.06999999284744,30691.0,True,
MD,SAT_FRIENDLY,26773.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,267730000.0,8000.0,0.0,267738000.0,26773.0,8.0,0.0,0.7421277303470452,0.00022175407473112318,0.0,400.71000000834465,9295.0,True,
MA,SAT_FRIENDLY,8066.0,0.0,0.0,518.0,0.0,0.0,55.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,127930000.0,0.0,0.0,127930000.0,8639.0,0.0,0.0,1.0,0.0,0.0,19492464.389999986,0.0,True,
MI,SAT_FRIENDLY,131409.0,0.0,0.0,3065.0,0.0,48.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,1559290000.0,0.0,72000.0,1559362000.0,134474.0,0.0,48.0,0.5996076158202167,0.0,0.00021402773442725286,479.289999961853,89748.0,True,
MN,SAT_FRIENDLY,40929.0,0.0,0.0,3031.0,0.0,46.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,651770000.0,0.0,69000.0,651839000.0,43960.0,0.0,46.0,0.3882809118771916,0.0,0.00040629940733282106,368.2000000476837,69211.0,True,
MS,SAT_FRIENDLY,111794.0,0.0,0.0,1070.0,0.0,14.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,1203540000.0,0.0,21000.0,1203561000.0,112864.0,0.0,14.0,0.8044246778423993,0.0,9.97833276314289e-05,563.0499999523163,27426.0,True,
MO,SAT_FRIENDLY,133646.0,0.0,0.0,4998.0,0.0,1.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,1736300000.0,0.0,1500.0,1736301500.0,138644.0,0.0,1.0,0.7054310107968942,0.0,5.08807457082091e-06,1208.3900001049042,57893.0,True,
MT,SAT_FRIENDLY,11015.0,0.0,0.0,6485.0,0.0,15.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,628950000.0,0.0,22500.0,628972500.0,17500.0,0.0,15.0,0.19362476626724642,0.0,0.0001659640853719255,1298.5900000333786,72866.0,True,
NE,SAT_FRIENDLY,10069.0,0.0,0.0,3807.0,0.0,20.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,405250000.0,0.0,30000.0,405280000.0,13876.0,0.0,20.0,0.22610027537436247,0.0,0.000325886819507585,1070.410000026226,47475.0,True,
NV,SAT_FRIENDLY,12498.0,0.0,0.0,3646.0,0.0,4.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,416660000.0,0.0,6000.0,416666000.0,16144.0,0.0,4.0,0.691362254293178,0.0,0.00017129887370990535,229.74000000953674,7203.0,True,
NH,SAT_FRIENDLY,10332.0,0.0,0.0,1165.0,0.0,26.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,196520000.0,0.0,39000.0,196559000.0,11497.0,0.0,26.0,0.6454274967720204,0.0,0.0014596081513501375,1278.969999998808,6290.0,True,
NJ,SAT_FRIENDLY,14970.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,199540000.0,0.0,0.0,199540000.0,15593.0,0.0,0.0,1.0,0.0,0.0,64149548.650000006,0.0,True,
NM,SAT_FRIENDLY,35520.0,0.0,0.0,4002.0,0.0,8.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,675360000.0,0.0,12000.0,675372000.0,39522.0,0.0,8.0,0.4992042440318302,0.0,0.00010104837691044587,312.0,39640.0,True,
NY,SAT_FRIENDLY,66461.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,664610000.0,8000.0,0.0,664618000.0,66461.0,8.0,0.0,0.7164679502382441,8.624221125029646e-05,0.0,251.49000000953674,26293.0,True,
NC,SAT_FRIENDLY,153299.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,1532990000.0,9000.0,0.0,1532999000.0,153299.0,9.0,0.0,0.6962408200525931,4.0875461552086695e-05,0.0,481.15000009536743,66873.0,True,
ND,SAT_FRIENDLY,155.0,0.0,0.0,1607.0,0.0,35.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,130110000.0,0.0,52500.0,130162500.0,1762.0,0.0,35.0,0.49745906267645396,0.0,0.009881422924901186,315.1200000047684,1745.0,True,
OH,SAT_FRIENDLY,79368.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,793680000.0,8000.0,0.0,793688000.0,79368.0,8.0,0.0,0.6317850746268656,6.368159203980099e-05,0.0,107.62999999523163,46249.0,True,
OK,SAT_FRIENDLY,70619.0,0.0,0.0,1140.0,0.0,30.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,797390000.0,0.0,45000.0,797435000.0,71759.0,0.0,30.0,0.5990399866432924,0.0,0.00025043826696719256,691.25,48001.0,True,
OR,SAT_FRIENDLY,37018.0,0.0,0.0,3984.0,0.0,9.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,688900000.0,0.0,13500.0,688913500.0,41002.0,0.0,9.0,0.3622052808720771,0.0,7.95045980159186e-05,1432.1699999570847,72190.0,True,
PA,SAT_FRIENDLY,116177.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,1161770000.0,8000.0,0.0,1161778000.0,116177.0,8.0,0.0,0.5928002857434432,4.082049188692724e-05,0.0,272.4100000858307,79795.0,True,
RI,SAT_FRIENDLY,2494.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,27576000.0,0.0,0.0,27576000.0,2525.0,0.0,0.0,1.0,0.0,0.0,81142820.75,0.0,True,
SC,SAT_FRIENDLY,55153.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,551530000.0,5000.0,0.0,551535000.0,55153.0,5.0,0.0,0.7199472633049199,6.526818698030206e-05,0.0,983.0499999523163,21449.0,True,
SD,SAT_FRIENDLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Stage1 infeasible: Infeasible
TN,SAT_FRIENDLY,81331.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,813310000.0,9000.0,0.0,813319000.0,81331.0,9.0,0.0,0.7502306102870637,8.301970334292672e-05,0.0,680.2200000286102,27068.0,True,
TX,SAT_FRIENDLY,309346.0,0.0,0.0,2739.0,0.0,24.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,3312580000.0,0.0,36000.0,3312616000.0,312085.0,0.0,24.0,0.7086994138926295,0.0,5.450049163985167e-05,455.44999980926514,128254.0,True,
UT,SAT_FRIENDLY,24063.0,0.0,0.0,959.0,0.0,33.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,317350000.0,0.0,49500.0,317399500.0,25022.0,0.0,33.0,0.5029547738693467,0.0,0.0006633165829145729,242.0,24695.0,True,
VT,SAT_FRIENDLY,15900.0,0.0,0.0,873.0,0.0,48.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,228840000.0,0.0,72000.0,228912000.0,16773.0,0.0,48.0,0.44306204929075205,0.0,0.0012679293129408036,1019.080000013113,21036.0,True,
VA,SAT_FRIENDLY,148148.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,1481480000.0,9000.0,0.0,1481489000.0,148148.0,9.0,0.0,0.5713536424045385,3.47097684858442e-05,0.0,573.0,111136.0,True,
WA,SAT_FRIENDLY,106473.0,0.0,0.0,2037.0,0.0,34.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,1227690000.0,0.0,51000.0,1227741000.0,108510.0,0.0,34.0,0.4672704019016368,0.0,0.00014641225384439823,1066.2999999523163,123677.0,True,
WV,SAT_FRIENDLY,119646.0,0.0,0.0,179.0,0.0,13.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,1210780000.0,0.0,19500.0,1210799500.0,119825.0,0.0,13.0,0.8112124350928502,0.0,8.800969460635971e-05,1470.0,27873.0,True,
WI,SAT_FRIENDLY,105582.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,1055820000.0,3000.0,0.0,1055823000.0,105582.0,3.0,0.0,0.44726385441112926,1.2708525726292245e-05,0.0,573.710000038147,130477.0,True,
WY,SAT_FRIENDLY,19675.0,0.0,0.0,1889.0,0.0,5.0,0.0,0.0,0.0,10000.0,1000.0,1200.0,80000.0,2000.0,1500.0,106000.0,3800.0,2000.0,347870000.0,0.0,7500.0,347877500.0,21564.0,0.0,5.0,0.41539528432732314,0.0,9.631684388965942e-05,421.2699999809265,30343.0,True,
